CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Geography_Germany,Geography_Spain,Exited
486,74.22239923040001,3,250123.56165870163,3,1,0,91108.35523519876,1,0,1
636,38.71108742467604,1,155849.87944221136,4,1,1,25378.80212790657,1,1,0
539,43.168238656489905,6,230385.5574244414,3,1,1,138326.79220342546,0,1,0
832,27.842421288053764,2,91073.69693895159,3,0,0,140184.09276054535,1,1,0
440,33.887059576494366,6,177574.86683123332,3,1,1,43389.77632808364,0,1,0
564,41.16840858604356,9,14147.092359981682,2,0,0,146446.1135824941,0,0,0
438,70.1396963732364,6,200010.03857297584,4,0,0,77953.93264977017,1,1,0
758,57.337605135033826,10,210361.1439540259,3,1,1,138874.56239450315,1,1,0
369,63.3382553362411,1,101700.8965065176,1,0,1,67330.14357050086,0,1,1
684,60.974514676222114,6,161979.75258206864,1,1,0,22948.881052862856,1,0,1
497,30.92014290393842,5,217600.79432302184,2,0,1,123352.663328064,0,0,0
504,34.281357764322394,9,224001.10854462732,3,1,0,135155.45919906246,0,1,0
730,36.47255137783536,3,27006.517708136365,3,1,1,41165.12504711237,1,0,0
624,52.82667361549151,10,209774.1736388925,2,0,0,92017.5219071374,0,0,0
741,40.25722792074083,4,69522.6881211232,4,0,0,128102.5730532614,1,0,1
587,44.501660888790866,7,184377.59809782542,3,1,0,80000.9492203271,1,1,1
525,28.303807130495322,4,82431.48237746023,3,1,1,122487.56328032743,0,0,0
363,62.28830052118907,2,14279.981978452826,1,0,1,102952.1277769792,1,0,0
797,80.75041746686011,1,53203.75427247925,3,1,1,113694.95570544216,0,0,0
359,21.69296550708784,5,103601.27315825707,2,1,1,139446.06194669427,1,1,0
696,79.45921343889397,5,187906.85650910743,1,0,1,74187.0361498998,0,0,0
556,67.51479270314874,6,25529.103349748493,2,0,1,120226.73624698647,1,1,0
538,75.1306343475741,7,206084.72450293571,2,0,0,112648.8602752226,1,0,1
337,53.46166805772774,3,252734.36658254114,3,1,0,77068.56998639481,0,1,1
324,72.67167969982744,7,199829.0565694415,4,1,1,69552.6113250019,1,0,1
709,37.86789231178048,0,120095.65993938548,3,0,1,134576.10673367797,1,0,0
760,60.150836417197105,5,144032.75362575904,4,0,0,46616.13491404199,0,1,0
716,62.57996055497375,5,1561.7337462745322,1,0,1,61405.92372212892,1,1,1
656,64.59953677312076,2,53052.44287216801,2,1,1,146682.66085438945,1,0,0
682,74.42483520055751,8,227900.04224033037,2,1,1,56057.55271376051,0,0,0
457,59.18957867740434,4,5508.561935254093,3,1,0,133421.93612797244,1,0,0
732,85.03620470585516,0,229372.11378882857,4,0,1,68285.61191365018,1,0,0
347,44.71294896384091,6,28710.36143082167,2,0,0,91656.47197741126,1,1,0
627,49.55300700684387,9,33735.261654076035,2,1,1,71784.49309731138,1,0,0
732,66.41597234788736,2,44452.48017482516,4,0,0,48769.229070344605,1,0,0
730,60.20443058634143,9,202650.00498695264,2,0,1,109843.76205347318,1,1,0
355,34.57968434696363,9,121223.78138885432,2,0,1,145659.3261330334,1,1,0
567,53.29642027615198,10,36808.403809334326,2,1,0,136065.4187944599,0,0,0
368,22.960343867764763,3,174109.26600138293,4,0,0,148085.9693192158,1,1,0
748,76.17243727778433,5,238471.35564788044,4,0,0,109846.50931267688,0,1,0
556,23.3662468262058,7,145120.6201684282,1,0,1,24482.170980801653,0,0,0
789,59.14436041867426,3,25021.170675857007,2,0,1,92029.07801691483,1,1,0
348,22.83339281917704,8,13879.677632985047,2,1,0,100926.9881304931,0,1,0
615,74.35886274559398,7,201759.44274038338,1,1,0,35618.69250816926,0,1,0
712,77.01249148170912,9,158716.7681406209,4,1,1,127695.5020206328,0,1,0
733,80.77325938015227,9,233900.35886051392,4,1,0,114910.48792028402,1,0,0
301,83.04625323202252,5,138731.90109563374,3,0,0,78295.77985911185,0,1,0
444,32.24296692654086,6,15817.689396632817,4,1,1,57959.317391397366,0,1,0
665,46.36765181936361,7,102337.55813565727,3,0,0,48834.75723502254,1,1,0
719,59.03335777044132,1,166805.43432779773,1,0,1,145378.08957100933,0,1,0
743,73.08744692754698,4,97571.2411173084,4,0,0,124269.82323447216,0,0,0
733,69.87759929710356,6,253403.7030835869,1,0,0,110139.95147801048,0,0,1
356,71.56973979076825,7,102766.43255515443,3,1,0,143289.42387678492,0,1,0
477,33.96254198295391,4,138474.83847023826,2,1,0,46455.6295551406,0,1,0
592,27.61393876411845,2,57138.52269901009,2,0,1,131489.06673976756,1,0,0
345,28.64966671289131,5,38568.14341978716,1,1,0,95847.99066847425,1,1,1
469,19.098184948424457,4,163589.65635912865,2,1,0,141296.42159554688,1,0,1
570,78.71042693557389,7,149217.62055681014,1,0,0,105879.29723248653,1,0,1
716,23.575414241564772,8,1099.9319696924163,3,1,0,116399.33012559816,0,1,0
438,80.47179805570745,8,72194.19427069048,2,0,0,48893.42573197847,1,1,0
546,49.514034664490616,5,163152.1115150291,3,0,1,64849.48185381239,1,1,0
447,74.72000018452296,3,205911.12799394404,4,0,1,59299.73373441909,1,0,1
529,75.45022884899448,3,79187.72977204708,2,1,1,110238.97344849612,1,0,0
673,32.635181715066715,8,164129.83747540571,2,0,0,73452.54663608826,0,1,1
379,35.47226542670471,3,67244.81822444081,2,0,1,131797.13339328213,1,1,0
364,61.28963082544533,7,175016.33407812178,1,0,0,47635.59741760082,1,0,1
387,24.940554851934834,8,176934.90359922356,4,1,1,123436.78074930888,1,1,0
387,47.607921156725176,4,33012.59744597172,4,0,1,125721.55900762376,0,0,0
503,39.76649903438246,5,168605.10673906282,4,0,0,101624.22545276716,1,1,0
681,67.05949806789458,2,84561.71125583189,3,0,1,39280.3186850445,0,0,0
775,79.35631101913334,4,43754.072855827115,4,0,0,62473.47222628921,1,0,0
838,34.44068281534339,4,126845.21863416275,1,1,1,71706.40254193501,1,1,0
513,44.84068386943607,1,114660.50525110867,1,0,0,80508.36791413609,0,1,1
373,68.50622649574392,9,196182.9038202327,3,1,0,115779.57668927172,0,1,0
360,45.15710785106508,5,21425.29743582134,3,0,0,63988.43730935201,1,0,0
842,44.37043783970071,8,200208.208570995,4,1,0,22368.308919825868,1,1,0
518,29.782225353997152,10,26892.651815545116,4,0,0,132590.230736373,1,0,0
311,25.603074535686822,6,52592.37536937093,1,1,0,76202.48051819863,0,0,1
714,39.3327760108573,7,130779.87622308046,1,1,1,56775.224308931705,0,0,0
331,42.853190886397236,1,117418.13625317038,4,0,0,126494.15944669052,0,0,0
459,41.38764354574209,10,250682.95589799478,1,0,1,134249.89973777873,0,1,1
536,67.0166853770352,8,149435.8817995641,3,0,1,115035.04953037076,0,0,0
480,58.15256342085648,2,83007.30941415761,1,1,0,66061.07476733762,0,1,0
640,67.49952067982387,9,228194.29754938572,4,1,0,50040.884659743126,1,1,0
757,56.006587694987225,4,79148.76665082853,3,1,1,112663.9608367022,1,0,0
379,62.42822742214321,6,69404.11851984232,1,1,1,27469.719655849,1,0,0
772,65.54113732276717,3,125326.85256396557,3,0,0,70836.91699437369,0,0,1
411,45.160695367406326,6,231496.46215709648,4,1,0,118644.69876637256,1,0,1
591,50.61154063399489,7,179613.5266425838,1,0,1,96059.37970398496,1,1,0
682,85.62880298592668,9,171746.9319326398,4,1,1,115400.87006909988,0,0,0
316,32.66716980345185,9,184065.87760322605,2,0,1,94479.12017634422,1,0,0
792,66.57324349982053,3,167223.70162452318,4,1,0,51159.371001088686,0,0,1
630,61.34324099190529,4,192613.9138023425,2,1,0,82817.9400524922,0,0,0
785,43.10212478780217,10,48866.57716276363,3,0,1,120498.06843918288,1,0,0
705,55.60188772993361,2,44936.26737297252,3,1,1,49950.82238411944,1,1,0
416,30.75719759575822,4,91811.04673085274,2,1,0,145192.6861603423,1,0,0
414,50.35537271995794,7,215724.5048579505,3,1,1,46372.2223142646,1,0,0
848,77.60301516035247,2,181119.34984729975,3,0,0,21846.910946242784,0,1,0
846,29.89594008511135,4,143605.1202947677,4,1,0,121149.19798260584,0,1,0
635,85.13452650429724,9,4930.067113935723,2,0,0,140692.37460568437,0,0,1
635,50.90549048303676,0,59777.59726601991,1,1,1,52063.54761815249,1,1,0
446,27.824689768843744,1,203696.63963239428,3,1,0,40157.34186529239,1,1,0
421,79.31347977502855,2,61472.14369433258,3,0,0,49110.734682741255,0,1,0
380,59.075112051482414,0,185133.8866033884,1,0,0,101622.39331229488,0,0,0
674,44.10260509740434,10,46806.1315872923,4,0,1,95272.67020061272,1,0,0
362,41.58495708066204,10,153718.5945963087,4,1,1,100775.07573202768,1,1,0
803,37.46018794918291,8,159256.15922690634,4,0,0,21005.437121558152,1,0,0
748,39.65879875237465,8,190628.91777995342,1,1,0,40408.3207855675,1,0,0
727,64.48845079028457,4,111122.99282260775,4,1,1,51620.94322679464,0,1,0
726,48.373276130617626,3,160387.64651074336,3,0,0,110621.11317208988,0,0,1
720,71.46335761013013,4,123450.38998331882,4,1,1,99137.13124251916,0,0,0
621,66.69541741084483,3,240157.09774889605,3,1,1,101107.15358810608,1,0,0
465,56.3530778677786,4,132300.56723748657,1,1,1,94192.86523922576,0,0,1
760,59.92929275912104,6,53134.5907101342,4,1,1,116786.83520223708,0,0,0
758,47.5538150854655,10,169315.6281312509,4,0,0,142420.2831456861,1,0,1
488,82.5120974154316,7,139040.46437535627,3,1,1,107563.62902276345,1,0,0
763,65.84706135905698,1,203776.63504074496,1,1,0,116845.10177618012,1,0,0
678,69.43416319907426,3,44848.37914247419,4,0,0,99064.17471992492,1,1,1
301,54.50375239729344,7,66150.09074143815,1,0,1,123692.83435884514,1,0,1
663,34.24273536476221,6,233639.6946250383,3,1,1,142588.07849564642,0,1,0
371,37.941066674967914,8,235768.39679652784,3,0,1,98663.45869983356,1,1,0
726,41.37528460089277,4,112115.31302088063,4,0,1,43530.87640274341,0,0,0
469,63.94617770143776,5,12105.272629285582,1,1,1,120134.63978604224,0,0,0
504,20.6273156917994,10,77713.94375961082,3,0,0,104608.3081733662,1,1,0
636,82.7015491541878,7,62647.39367546912,1,1,1,141368.60530580263,1,1,0
771,32.9487538771867,10,105123.60372571844,2,1,1,55377.41732713836,1,1,0
494,51.54655477565921,4,80564.77269483525,2,1,0,146104.7654835917,0,0,0
574,66.41895023511275,8,210155.6000233819,4,0,1,91737.3915854834,0,1,0
306,41.38806474759108,3,769.6529717357865,1,1,0,145319.70927757124,1,1,0
477,55.840672486774665,7,163418.87228937485,1,1,1,121925.10250764272,0,0,1
541,60.03038881025036,2,168397.34260583424,3,1,0,132574.75959647627,1,0,1
502,26.871004610927123,4,167473.6508133189,1,0,0,62099.41822375175,1,1,0
842,73.30304144928547,7,131974.54507733366,1,0,1,48526.46119636741,0,0,0
761,59.33388808906565,9,154919.33564103095,3,1,1,101130.8745023966,1,0,0
379,27.61456162098043,6,205466.21403650826,4,1,0,68663.04341477412,0,0,1
822,84.39387353021112,0,198799.59782956942,3,0,1,148166.34181688697,1,1,0
716,53.883020250786664,3,8777.785429415111,2,1,0,84414.61882838083,1,0,1
683,70.60932847252103,1,7715.883600060965,1,0,0,34361.683986811986,0,1,0
690,41.23246303921791,1,212678.62341762017,1,1,0,84844.34865331266,1,0,1
425,44.747417804001714,6,145698.1638370033,4,0,0,89560.78887473811,1,0,0
793,70.40758406830751,2,242714.80625169235,2,1,0,20614.73400168301,1,0,1
346,44.51458338179263,2,109411.61482086591,1,1,1,51913.62163020728,0,1,0
775,38.27301346508993,5,44805.33963925097,3,0,0,20174.13984735081,1,0,0
763,44.72566089663836,5,119968.49874716508,1,0,1,92930.16738560676,0,1,0
422,55.703676243378126,0,110667.16316112851,4,0,1,57977.39586048213,1,1,0
773,33.83372294318456,0,131108.23485973873,3,1,0,42516.98316594688,1,0,0
433,32.32215557699185,10,204820.51128913983,1,0,1,129015.8622177942,0,0,0
322,26.903604661253453,5,166195.31817424862,4,0,0,23902.294625505405,0,0,0
534,44.322037030283624,6,46968.645594722366,2,0,1,109922.17847527826,0,0,0
358,61.96232693747143,8,186195.3366125388,3,0,1,94489.88995649296,1,1,0
463,48.75611277348478,3,150050.00320634525,3,0,0,120301.78896849342,1,1,0
515,63.32612671935773,9,146605.98433432318,2,0,0,37194.23030035293,1,1,1
482,34.58160948092815,5,171943.06214680648,3,1,1,133305.4052520754,1,1,0
389,36.936779221106505,2,142969.35337863595,4,0,1,61812.01613303357,0,1,0
610,52.84002454980622,10,115983.06605854997,2,0,1,21111.135456977605,0,0,0
556,82.03687683472731,3,162341.0681364412,1,0,0,105367.997667581,1,0,1
832,44.944917342833826,8,183470.0859211255,4,1,0,131715.73485280207,0,1,0
832,63.08860656356849,0,57233.56516858012,2,0,1,65979.88734401461,0,0,0
351,28.953216308832104,4,126005.77018569029,1,1,0,88584.63330722302,1,1,1
637,45.81730351356637,10,116150.05813468696,4,0,0,73603.30343667633,0,0,1
470,17.538206184923357,6,10115.769874592728,4,1,1,25520.495346293283,0,0,0
366,82.03373609561986,2,211536.2799474815,3,0,0,117906.81218899332,0,0,1
599,77.15281975517836,1,95669.09304645329,3,1,1,142391.31284724057,1,1,1
531,46.483831990234236,10,18427.250302034674,2,1,1,74610.12176741651,0,0,0
367,45.00561134492184,1,116080.75781385018,1,0,0,38776.65217559978,1,1,0
805,60.20617990623461,0,40936.56105282323,4,1,0,85659.66585549581,1,0,0
327,41.996449554546594,4,178574.18716886872,4,0,1,137618.1086820115,1,1,0
350,26.286751814233057,2,144948.26079727768,2,1,1,98756.51429631932,0,0,0
559,22.86278445264112,10,68475.81838482125,3,1,0,47606.4863957698,0,1,1
483,29.81535897210975,6,240952.049385831,4,1,1,91917.06866037018,0,0,0
322,68.99052461806757,0,73959.57172747365,4,1,1,62492.499652475024,0,1,0
428,28.076622984002856,8,140695.76017413128,3,0,0,23062.806361554933,0,0,0
590,55.033820852022316,1,203203.2844724366,1,0,0,138773.5076258961,0,1,0
800,67.53411818770881,7,130275.44225817552,1,0,1,123279.20317114024,0,1,1
485,45.21542127042419,9,243583.91555226102,3,1,1,140129.94795209292,0,0,0
778,72.2518918441823,3,213923.28188692473,4,1,1,108763.68358872167,0,1,0
791,29.47464404289562,5,233485.0315032,3,0,1,78466.01991598893,0,0,0
812,37.017014403920385,8,94482.82086079122,1,0,1,84114.49523030034,0,1,1
366,20.16648036260618,6,139012.09417278497,2,0,0,46600.65035481105,1,1,0
766,73.62994387626894,7,212988.2781888069,2,1,1,70218.88300607624,0,1,1
584,21.35329985757885,6,229043.84248913417,1,1,1,41300.620167891626,0,1,1
716,66.93643684922858,1,239403.0485805371,1,0,1,81550.03857244007,1,1,1
399,53.23013030201098,8,222871.43666593748,1,0,1,103969.47757948018,1,0,0
488,68.3881079355215,0,185251.69318486837,3,0,0,53357.51169583127,0,1,0
687,40.43296024143035,1,6138.629655327658,2,1,1,142689.76130258472,0,0,0
540,80.33589632495466,2,79842.99450385557,1,1,1,104089.99277467116,1,0,0
716,40.14690363408472,2,32686.28777757122,4,0,1,48589.30002404032,0,0,0
475,25.68315505773138,9,39232.433163709415,2,0,1,41710.08093610346,1,1,0
686,29.85523583676008,3,73747.09183857932,3,1,0,42096.19939837309,1,0,0
770,65.96351029201168,4,18947.25053006973,4,0,0,146601.23698938932,1,0,1
532,57.865731069774505,5,61610.33539394885,3,0,1,50760.98213729792,1,1,0
751,69.94100836443064,0,242601.1085554197,1,0,0,41888.59281084579,0,1,0
576,59.81084819428066,7,79079.970301042,1,1,1,41318.6654972282,1,1,0
528,72.3836516170194,5,40488.427052872066,1,0,0,64758.32038137706,1,1,1
470,30.974621600569122,9,182094.3299808031,4,1,0,99991.0424616147,0,0,1
512,34.10326115891456,8,210032.092844855,1,0,0,30280.09168981698,1,1,1
581,25.888715007453605,4,79610.88326256943,2,1,0,40726.49517054214,1,0,0
340,50.94341171795758,6,70601.097638017,1,1,1,146938.84968470482,1,0,1
421,66.04407728099862,10,61287.807092711366,2,0,0,100312.94721262329,1,1,0
526,34.76289181153149,3,99694.58979302931,4,1,0,38158.83501078381,1,1,0
593,30.03131528598981,5,22113.886268881473,3,1,0,91512.6676155214,0,1,0
566,39.36041751675028,5,169629.13486825765,3,0,0,51321.880036383474,0,0,0
840,62.261001208748475,3,208440.3650054047,2,0,1,146570.12907458458,1,1,0
750,41.328083836394825,5,168248.2941583182,4,1,1,70545.553869306,0,1,0
748,39.98364290055399,7,106777.1906647313,2,0,1,38508.765358362856,0,1,0
360,24.909495587846244,10,73254.03536602725,1,0,1,99685.50022419934,1,1,0
801,23.795947050199945,4,103797.58633273578,1,0,1,37849.90089703747,1,0,1
446,82.28444718147642,1,107445.89091734003,1,0,0,87349.09109022078,1,0,0
633,77.48420830154315,8,168841.13330318217,3,0,1,130790.2844495846,1,1,0
441,64.08883932669555,10,235270.0629215591,2,0,0,64944.99667088663,1,1,0
343,62.765905335793704,3,17894.189437913465,4,0,0,82072.59444736576,1,1,0
443,85.08983412668971,3,241682.08287164077,2,1,0,34082.39181731223,0,1,1
632,23.930003868056296,10,230742.65800828295,2,0,1,104024.38712029209,0,0,0
796,54.669802147224004,6,29845.996050714395,2,0,0,34575.582513422894,0,1,0
695,28.871158890160483,9,46540.14316194501,1,0,0,62505.41530037924,1,1,0
354,66.16539234568762,9,78991.75556002426,1,0,0,129353.77153809302,1,1,0
606,56.11793367914534,5,141879.41966407868,2,0,0,39489.41951904376,1,0,0
722,21.111573033428396,3,34090.6956322782,1,0,1,129222.10806851368,1,0,0
716,55.992135528546676,5,50786.37049270856,3,1,0,101974.34286462382,1,1,0
624,85.43239931801445,2,228834.76479722417,1,0,0,38335.63690329793,0,1,1
379,55.356870648029094,6,27708.506372751624,3,1,1,41903.98915447983,0,0,0
330,81.1288936484582,5,101118.54683372457,3,1,1,106217.74069592144,1,1,0
411,76.10913259439741,2,193426.51062084144,2,1,1,114792.25379975136,0,1,0
771,59.986357375006705,0,225262.29522580066,2,1,0,105245.3546046825,0,1,0
373,65.70091143729046,9,85189.23835618816,1,0,0,112826.75404722305,0,1,1
778,61.21583009191739,4,41686.10586217671,4,0,0,67005.85130182572,0,0,0
686,41.610789025809794,9,186837.82617541647,2,0,1,20186.59072232965,0,0,0
732,56.56012118672509,1,195849.02144232253,3,1,1,88757.05120935313,0,0,0
711,41.904140046804876,6,248445.6195607306,3,0,0,97287.3069166113,1,1,0
766,47.552585417654946,6,35374.876180619656,1,1,1,109395.08985520674,0,0,0
547,66.55985699758733,3,179843.36329773127,3,1,1,50070.69839591953,1,0,0
419,40.50938317044777,5,105786.69912120998,2,0,1,42130.13043588879,0,0,0
366,43.779011969185504,0,231865.22731655947,1,1,1,127939.70482813333,1,0,0
626,42.10995238204272,1,103388.10103703881,1,0,0,129368.61734196974,1,0,1
769,49.96808022083917,5,113054.20491278447,4,1,0,148389.37428945006,1,0,0
792,49.36260132092437,1,32143.861605553586,1,1,0,64168.888398387535,0,0,1
585,54.863259670413825,10,81359.8136828551,4,0,0,27672.34893836241,0,1,0
611,52.23748995658637,3,101615.98016391108,2,1,0,81864.89435508096,1,1,0
608,56.7856330433263,3,4438.5968208581835,3,0,1,82366.97507926697,1,0,0
396,26.774514416519285,9,110928.31634990605,2,0,0,24748.925575740068,0,1,1
412,33.755097491494844,8,85259.20349531589,1,0,0,94757.98615815054,1,0,0
755,57.33172849126029,9,203779.2305954709,4,1,1,53906.47517539924,0,1,0
762,55.14002574309693,6,27153.828036775707,3,0,1,35486.30447128432,1,0,0
431,47.82432989535744,6,192719.0603238749,1,0,1,98635.86348488306,0,0,0
420,24.186865009577044,10,181007.129213789,2,0,1,56704.96848538998,0,0,0
496,52.58408332682339,0,61293.58195779941,1,0,1,93004.57462783868,0,1,0
781,35.41732501093761,10,21109.9747242456,4,1,1,21977.30513960708,1,1,0
338,70.46039583198979,4,213410.91292880182,2,0,1,67608.4993078813,0,0,0
811,25.39818025139644,2,63232.33342942037,1,0,1,132505.00470721704,1,1,0
773,57.84839811525367,2,36900.55104051124,4,0,0,104515.22776906886,1,0,0
460,69.47474214538585,5,91018.39488019732,1,0,1,132776.3216453126,0,1,1
588,32.80357296455037,3,101626.71702566445,4,0,1,116261.68472896292,1,0,0
499,62.67524518443795,7,82665.67907326031,1,1,0,113563.0078075842,1,0,1
827,29.16273576484338,3,247545.07762609937,2,0,0,133103.01086677026,1,1,0
802,59.8551329209644,7,223294.45819576527,2,1,0,22540.60469403632,1,0,1
547,55.69704284005757,3,221305.64971384368,2,0,1,74599.78011245106,1,0,0
682,75.1195511495572,2,101090.49001143266,2,1,0,144853.82756235264,1,0,1
517,79.81224582738773,4,244094.4700926644,2,0,0,43031.02581736292,0,0,1
386,56.388931342563964,4,173402.8620208077,3,1,1,104984.55623910326,1,1,0
381,44.47255974361343,9,210916.71125142518,1,1,0,122725.11565221687,1,0,0
361,84.64413194272204,9,126975.49407201835,2,0,0,141368.58762579775,0,1,0
799,38.53657825834853,0,40717.654242231554,3,1,1,133333.67390687147,0,1,0
341,36.98291479242252,7,224831.93823713742,3,0,0,107955.5606593494,1,0,0
311,83.1281425922903,7,123312.72301637902,1,0,1,112450.84672287462,1,0,1
414,31.928740961464943,7,245535.72730054002,4,1,0,64594.71696840413,0,0,1
517,48.764704105906425,9,64609.12355952508,1,1,0,49111.62581647403,0,1,0
405,54.68860700799308,3,251575.30578104642,1,1,0,144620.9661489145,0,0,0
827,45.49632032232824,8,56386.27768580025,4,0,1,146823.5774701366,1,1,0
771,50.38958636424229,9,93332.95598548539,4,1,0,75198.3471763401,0,0,0
